customer_id,age,gender,region,education_level,employment_type,annual_income,loan_amount,loan_purpose,credit_score,repayment_history,transaction_count,spending_ratio,join_date,default_flag,income_missing,annual_income_winsor,join_year,join_month,join_day,join_weekday,gender_enc,income_bin,repayment_bin,credit_binary,transaction_quantile,transaction_kmeans,annual_income_std,loan_amount_std,annual_income_minmax,loan_amount_minmax,annual_income_maxabs,loan_amount_maxabs,annual_income_robust,loan_amount_robust,spending_log,spending_sqrt,spending_reciprocal,loan_boxcox,income_boxcox,loan_power,income_power,debt_to_income,avg_monthly_txn,spending_to_income
CUST0387,36.0,Other,North,Graduate,Unemployed,1220188.09,117474.89,Education,744.6,3,34,0.9321,2019-01-26,1,1,1220188.09,2019,1,26,5,2,Low,Poor,1.0,Q1,0.0,0.08123190091104109,-0.8258375469499959,0.10773604860470469,0.02140737798655667,0.12696482560732342,0.039466243344014766,0.5631795192269453,-0.9214180298020227,0.6586074942852008,0.9654532614269838,0.5175715542673774,-1.599687129455343,0.656677243264299,-1.599687923155062,0.6566774326845956,0.09627605035876066,2.8333333333333335,7.638986215641557e-07
CUST0388,62.0,Female,North,Graduate,Unemployed,850423.33,195327.69,Other,610.8,1,80,0.1654,2015-09-24,1,0,850423.33,2015,9,24,3,0,Low,Poor,0.0,Q3,1.0,-0.19779619288473735,-0.6688627268703853,0.06841330936822455,0.04805413023376316,0.08848951294537652,0.0656212586822961,0.0007196157123103884,-0.6985598504943046,0.15306437572683676,0.4066939881532551,0.8580744808649391,-0.9493031435791667,0.11536391465339205,-0.9493039778984338,0.11536390153384507,0.22968289216618742,6.666666666666667,1.9449137172659644e-07
CUST0389,65.0,Male,East,Post-Graduate,Salaried,1419257.48,757305.67,Education,537.9,6,40,0.1595,2020-10-23,0,0,1419257.48,2020,10,23,4,1,Low,Average,0.0,Q2,0.0,0.2314516039048806,0.46425505822151947,0.12890613986200883,0.24040287043893957,0.14767868979944665,0.2544204115281329,0.8659897434682092,0.9101348841052121,0.1479888777134493,0.39937451095431714,0.8624407072013799,0.8590696352874347,0.8669870574225935,0.8590702064506349,0.866987306946704,0.5335928685751933,3.3333333333333335,1.1238270873865678e-07
CUST0390,48.0,Other,West,Graduate,Salaried,709416.55,710073.84,Car,838.0,6,14,0.8753,2017-03-17,1,0,709416.55,2017,3,17,4,2,Low,Average,1.0,Q1,0.0,-0.30420128415325265,0.36902138626263337,0.05341790299008371,0.22423678685309326,0.07381726579030864,0.23855265547947313,-0.2137698880297695,0.7749310168175657,0.6287686466237393,0.9355746896961247,0.5332480136511492,0.7705928523165255,-0.17858518897049427,0.7705934073398147,-0.17858531553686396,1.0009265219425736,1.1666666666666667,1.2338308149140302e-06
CUST0391,59.0,Other,East,Graduate,Salaried,340192.85,305601.48,Education,585.8,3,14,0.7482,2021-12-12,0,0,340192.85,2021,12,12,6,2,Low,Poor,0.0,Q1,0.0,-0.5828210887966815,-0.44651737327042784,0.014152702934166084,0.08579764570771496,0.03539825230805878,0.10266825851865927,-0.7754067694819567,-0.3828946969640314,0.5585866871642505,0.8649855490122363,0.5720169317011784,-0.3642166247059047,-1.5418429683091037,-0.3642169299756299,-1.5418431334216465,0.898318350900085,1.1666666666666667,2.199340756279857e-06
CUST0392,46.0,Female,North,Secondary,Salaried,1394850.52,276103.31,Home,356.0,0,76,0.097,2019-04-12,0,0,1394850.52,2019,4,12,4,0,Low,Poor,0.0,Q3,1.0,0.21303387387525366,-0.5059946165863749,0.12631057471503485,0.07570127887523137,0.14513906050343794,0.09275820918451548,0.8288636085529038,-0.467334928517804,0.0925791812930932,0.31144823004794875,0.9115770282588879,-0.49794439788276906,0.8433130548111687,-0.4979448404743284,0.8433132984027145,0.19794473030701526,6.333333333333333,6.954150183777398e-08
CUST0393,43.21258134490239,Female,West,Post-Graduate,Unemployed,1004999.72,753188.64,Business,584.5,9,29,0.1472,2015-02-20,1,0,1004999.72,2015,2,20,4,0,Low,Good,0.0,Q1,0.0,-0.08115134158107928,0.4559538790280625,0.0848517798057169,0.23899373064686638,0.10457372533869665,0.25303727588242503,0.23585024688722428,0.8983496456814783,0.13732419086321884,0.38366652186501754,0.8716875871687587,0.8515701226208284,0.37282035800606367,0.851570692806091,0.3728204462685651,0.7494416416354823,2.4166666666666665,1.4646770249846437e-07
CUST0394,38.0,Female,West,Post-Graduate,Unemployed,1007106.15,1691521.13,Other,539.7,10,101,0.372,2021-07-18,0,0,1007106.15,2021,7,18,6,0,Low,Good,0.0,Q4,2.0,-0.07956180896143684,2.347916323443717,0.0850757887069705,0.5601576886102838,0.10479290672539911,0.568274501368955,0.23905439866891479,3.5843811089901534,0.31626952930369345,0.6099180272790763,0.728862973760933,1.9851615583534785,0.37596960414477487,1.985161325860507,0.3759696936134215,1.6795857417810425,8.416666666666666,3.69375164673555e-07
CUST0395,22.0,Other,South,Primary,Salaried,859240.23,694026.65,Car,837.1,10,30,0.7567,2018-10-30,1,0,859240.23,2018,10,30,1,2,Low,Good,1.0,Q1,0.0,-0.19114287416342923,0.3366653918342593,0.06935094512230269,0.21874429979811452,0.0894069421352461,0.23316152631537995,0.01413125808541862,0.7289949997904965,0.5634370490372003,0.8698850498772812,0.5692491603574885,0.7392493422907994,0.13162781833021872,0.7392498892297615,0.13162781168197216,0.8077213167730752,2.5,8.806617446205935e-07
CUST0396,58.0,Female,East,Post-Graduate,Self-Employed,410963.98,1829108.82,Home,651.3,11,34,0.4699,2017-05-23,1,0,410963.98,2017,5,23,1,0,Low,Good,0.0,Q1,0.0,-0.5294165039474568,2.6253347706019343,0.021678879010169207,0.6072499587366692,0.0427622351662124,0.6144977347312579,-0.6677547505296324,3.9782338938425257,0.3851943712658049,0.6854925236645546,0.6803183890060548,2.0969486569602824,-1.1630763803069053,2.0969482308032372,-1.1630766676202655,4.450776488975992,2.8333333333333335,1.1434092107050356e-06
CUST0397,33.0,Male,East,Primary,Salaried,665252.66,156801.48,Other,802.0,5,10,0.9278,2017-03-26,0,0,665252.66,2017,3,26,6,1,Low,Average,1.0,Q1,0.0,-0.33752778622799456,-0.7465432326851961,0.04872128146741997,0.03486772752385614,0.06922185903462476,0.05267819673107729,-0.28094886232745797,-0.8088433729395706,0.6563794563677307,0.9632237538599222,0.5187260089220873,-1.2321679444290172,-0.28656825258335084,-1.232168891303476,-0.28656841729506477,0.23570214660998123,0.8333333333333334,1.3946580837421979e-06
CUST0398,33.0,Male,North,Secondary,Self-Employed,8387261.89,334192.07,Home,486.1,3,44,0.4606,2019-02-23,0,0,8387261.89,2019,2,23,5,1,High,Poor,0.0,Q2,1.0,5.489575682800006,-0.3888700860666289,0.8699205632296481,0.09558337426637258,0.8727238463594573,0.11227340207137046,11.465223397151565,-0.30105246607787883,0.37884731020387236,0.6786751800382861,0.6846501437765302,-0.24588290595423182,2.7572483655972286,-0.2458830887785903,2.7572476563987602,0.039845193149203074,3.6666666666666665,5.491661117070473e-08
CUST0399,26.0,Male,South,Secondary,Salaried,449185.68,330691.48,Car,806.6,12,83,0.5786,2021-01-02,1,0,449185.68,2021,1,2,5,1,Low,Good,1.0,Q3,2.0,-0.5005740363942099,-0.3959283355505587,0.025743576636505946,0.09438522398213041,0.0467393363317511,0.11109736235098744,-0.6096146138271372,-0.3110731090592849,0.456538378292165,0.7606576102294645,0.6334726973267453,-0.2598405453469311,-0.991900054932135,-0.25984074255759965,-0.991900355208869,0.7362021870332108,6.916666666666667,1.2881087393525102e-06
CUST0400,54.0,Other,West,Secondary,Unemployed,305830.01,547626.65,Other,513.5,10,101,0.5082,2020-08-04,1,0,305830.01,2020,8,4,1,2,Low,Good,0.0,Q4,2.0,-0.6087516229628073,0.04147865918424544,0.010498376879014459,0.16863583190754375,0.0318226789815134,0.18397775584695253,-0.8276770822908053,0.30991646375004667,0.4109168867864096,0.7128814768248646,0.6630420368651373,0.41629701300277616,-1.7645671246402992,0.41629741061679165,-1.7645671453491394,1.790624307928447,8.416666666666666,1.66170743021589e-06
CUST0401,52.0,Female,West,Primary,Salaried,485384.17,697376.2,Education,533.8,6,78,0.1915,2019-03-13,0,0,485384.17,2019,3,13,2,0,Low,Average,0.0,Q3,1.0,-0.4732583028370545,0.34341909894046035,0.029593115416308356,0.21989075347723241,0.05050591544177867,0.23428682343541082,-0.5545520405500746,0.7385832819653207,0.17521301755665977,0.4376071297408213,0.839278220730172,0.7458484421403411,-0.8462738659113389,0.7458489908822288,-0.8462741602325161,1.4367510172406321,6.5,3.945328501339465e-07
CUST0402,24.0,Female,East,Post-Graduate,Self-Employed,807816.29,653378.35,Business,313.6,7,34,0.2891,2015-11-07,1,0,807816.29,2015,11,7,5,0,Low,Average,0.0,Q1,0.0,-0.22994788076727235,0.2547061099710245,0.06388225150441332,0.20483156731617266,0.0840561018609885,0.2195055382202175,-0.06409118888530496,0.6126368709890414,0.25394430046692207,0.5376802023508026,0.7757350089209527,0.6566484050075415,0.03358649083690406,0.6566489249269346,0.03358644531481228,0.8088204683270251,2.8333333333333335,3.578783983175185e-07
CUST0403,36.0,Male,North,Primary,Self-Employed,249765.8,197484.74,Education,709.9,12,92,0.8109,2017-02-19,0,0,249765.8,2017,2,19,6,1,Low,Good,1.0,Q4,2.0,-0.6510582225599842,-0.6645134608754214,0.004536212419834356,0.048792425798403566,0.02598900243295574,0.06634592980312207,-0.9129579785753085,-0.6923851690997278,0.5938239592651596,0.900499861188218,0.5522116074879894,-0.9350886656255989,-2.207579636959341,-0.9350894907031627,-2.2075791722465183,0.7906796687136509,7.666666666666667,3.246641453713839e-06
CUST0404,22.0,Female,East,Graduate,Self-Employed,1429559.51,2481136.55,Car,776.0,3,34,0.701,2017-05-09,0,0,1429559.51,2017,5,9,1,0,Low,Poor,1.0,Q1,0.0,0.2392256162069911,3.940020120437353,0.13000171219101173,0.8304201129201852,0.1487506519445217,0.8335495257925268,0.8816604601687539,5.84470128828363,0.5312163134137247,0.8372574275573791,0.5878894767783657,2.5365869455704786,0.8768226529866034,2.5365855409076064,0.8768229049062515,1.735595148466397,2.8333333333333335,4.9036083849353e-07
CUST0405,27.0,Female,South,Post-Graduate,Unemployed,742994.22,1708425.34,Car,468.1,11,6,0.4998,2022-05-22,1,0,742994.22,2022,5,22,6,0,Low,Good,0.0,Q1,0.0,-0.27886324692600667,2.3820003297137284,0.056988729916853526,0.5659435087195767,0.07731113944043601,0.573953550444024,-0.16269392008613365,3.6327703957368778,0.40533176588515196,0.7069653456853455,0.6667555674089879,1.9993542746148394,-0.10212833979277496,1.9993540187496042,-0.1021284378880985,2.2993790449675373,0.5,6.726835640794084e-07
CUST0406,56.0,Female,East,Primary,Unemployed,1220965.15,165268.43,Education,612.5,12,82,0.8724,2021-06-08,0,0,1220965.15,2021,6,8,1,0,Low,Good,0.0,Q3,2.0,0.08181827796483306,-0.7294712975348474,0.10781868527281523,0.03776571859083748,0.12704568140996153,0.05552270851637545,0.5643615277358821,-0.784606234888152,0.6272210304437784,0.9340235543068494,0.5340739158299509,-1.1647131214555881,0.6575826399419286,-1.164714055662278,0.6575828296533088,0.1353588429612426,6.833333333333333,7.145167083597759e-07
CUST0407,28.0,Female,West,Graduate,Salaried,772894.24,183227.07,Other,568.7,2,30,0.1125,2019-04-30,0,1,772894.24,2019,4,30,1,0,Low,Poor,0.0,Q1,0.0,-0.25630040025274436,-0.6932612410837692,0.06016845610175428,0.043912439463776834,0.08042234078395633,0.061555998322967806,-0.11721213224814266,-0.7331985807865299,0.10660973505825823,0.33541019662496846,0.898876404494382,-1.0319337591582272,-0.037704922963332096,-1.0319346412622359,-0.03770499636067783,0.23706616056551283,2.5,1.455567840691891e-07
CUST0408,32.0,Female,West,Post-Graduate,Salaried,1486473.66,363809.9,Business,825.3,3,21,0.8334,2018-06-22,0,0,1486473.66,2018,6,22,4,0,Low,Poor,1.0,Q1,0.0,0.2821735888166767,-0.32915157195540234,0.13605426376276214,0.1057206972413957,0.15467276771385283,0.12222365174686844,0.9682342248444827,-0.2162697007971758,0.6061721665455382,0.9129074432821763,0.5454347114650376,-0.1330827991228203,0.9295593993049769,-0.13308286713184325,0.9295596633489633,0.24474695367289592,1.75,5.606557468364425e-07
CUST0409,54.0,Other,West,Graduate,Salaried,209676.3,97977.53,Car,589.2,9,117,0.4919,2020-03-10,0,0,224781.91,2020,3,10,1,2,Low,Good,0.0,Q4,2.0,-0.6813101502077834,-0.8651501288741835,0.0002728830678948406,0.014733997948913915,0.02181755016432657,0.03291601329633513,-0.9739392800437068,-0.977230359620695,0.4000504754066655,0.701355829803959,0.6702862122126148,-1.8282273475943132,-2.6118350004225515,-1.8282277868500096,-2.6118338144404674,0.4672799453252466,9.75,2.3459971394001138e-06
CUST0410,41.0,Female,South,Post-Graduate,Salaried,433451.54,374057.46,Car,684.2,1,55,0.6788,2015-06-28,1,0,433451.54,2015,6,28,6,0,Low,Poor,0.0,Q2,1.0,-0.5124471718755789,-0.30848938784314156,0.024070325014771434,0.10922813939451521,0.04510214419919946,0.12566636785958318,-0.6335482706371743,-0.18693546279999906,0.5180792524772987,0.8238931969618392,0.5956635692161067,-0.0960888062404951,-1.0600029038836716,-0.09608883738856899,-1.060003201758646,0.8629741170143266,4.583333333333333,1.5660343483841354e-06
CUST0411,35.0,Female,West,Primary,Self-Employed,299493.73,624904.31,Business,390.7,3,69,0.0902,2015-04-20,1,0,299493.73,2015,4,20,0,0,Low,Poor,0.0,Q3,1.0,-0.6135330416414189,0.19729382286073915,0.009824543368840793,0.19508573043738286,0.03116336695266121,0.20993955018969282,-0.8373153816177659,0.5311282712734868,0.08636116564804346,0.3003331483536241,0.91726288754357,0.5958110627730107,-1.8091719305610403,0.5958115576770978,-1.8091719149439487,2.0865355344834766,5.75,3.011749194215185e-07
CUST0412,47.0,Male,North,Graduate,Salaried,1304659.0,552721.68,Business,337.5,8,89,0.2681,2019-11-28,1,1,1304659.0,2019,11,28,3,1,Low,Average,0.0,Q3,2.0,0.14497447334681005,0.05175178253433976,0.11671913170596664,0.17037971269413185,0.13575431834613708,0.18568945520521588,0.6916706709754065,0.3245012841973294,0.23751971725871687,0.5177837386399847,0.7885813421654444,0.42885585517755065,0.7509633113322368,0.42885626067244753,0.7509635296632299,0.4236522187023583,7.416666666666667,2.0549430924095875e-07
CUST0413,40.0,Male,West,Secondary,Salaried,6366261.32,380493.49,Home,791.0,8,32,0.4479,2015-07-15,0,0,6366261.32,2015,7,15,2,1,Medium,Average,1.0,Q1,0.0,3.964508944132748,-0.2955124024132409,0.6549966791610643,0.11143100553247799,0.6624316897442005,0.12782858249242413,8.391020799788794,-0.1685119516639854,0.370114230805239,0.6692533152700851,0.6906554320049727,-0.07334608277498732,2.5237732346810398,-0.07334609151443977,2.5237728644796467,0.05976718059069557,2.6666666666666665,7.035526465005366e-08
CUST0414,41.0,Female,North,Primary,Salaried,1204132.6,746615.41,Car,410.0,0,58,0.0751,2015-03-01,1,0,1204132.6,2015,3,1,6,0,Low,Poor,0.0,Q2,1.0,0.06911627158590697,0.4427002568514434,0.10602862292524319,0.23674390493380396,0.12529419588671198,0.2508289682625058,0.5387570476093683,0.879533391545842,0.07241368050904531,0.2740437921208944,0.9301460329271696,0.8395149293337684,0.63780197149263,0.8395154977938593,0.6378021547891077,0.6200441795197639,4.833333333333333,6.236854645410314e-08
CUST0415,64.0,Male,South,Primary,Self-Employed,801416.49,292009.68,Other,413.9,8,55,0.895,2016-05-09,1,1,801416.49,2016,5,9,0,1,Low,Average,0.0,Q2,1.0,-0.23477723225732303,-0.47392255792092275,0.06320166294165891,0.08114556733425145,0.08339018035463963,0.09810202920545728,-0.0738261103270156,-0.4218020169514261,0.6392188385343897,0.9460443964212251,0.5277044854881267,-0.424228986084225,0.0208225347670912,-0.4242293533571532,0.02082248422153924,0.36436694732847336,4.583333333333333,1.1167726284244538e-06
CUST0416,36.0,Male,East,Graduate,Salaried,287530.65,276150.69,Home,691.9,12,113,0.5623,2017-10-28,0,0,287530.65,2017,10,28,5,1,Low,Good,0.0,Q4,2.0,-0.6225604984718816,-0.5058990841588273,0.008552326202161224,0.0757174956731047,0.02991856676294091,0.09277412671897445,-0.8555127696612825,-0.4671993005052521,0.44615909443572044,0.7498666548127073,0.6400819304871024,-0.4977188624261906,-1.8968016325175645,-0.4977193047894342,-1.8968015378182945,0.9604217498204104,9.416666666666666,1.9556176011148722e-06
CUST0417,30.0,Female,South,Graduate,Unemployed,826769.49,506399.99,Business,581.1,11,34,0.5031,2022-11-26,0,0,826769.49,2022,11,26,5,0,Low,Good,0.0,Q1,0.0,-0.21564561121803208,-0.04164677157718236,0.065897834983209,0.15452514359575767,0.08602824841152623,0.1701274649820625,-0.035260926522570485,0.19190274572656724,0.4075296421570434,0.7092954250522133,0.6652917304237909,0.3103675473660701,0.0706349583941234,0.3103678726131117,0.07063492751335257,0.6125044478842585,2.8333333333333335,6.08513020963074e-07
CUST0418,37.0,Other,North,Primary,Salaried,686880.72,163752.94,Home,430.9,11,81,0.9397,2019-12-23,0,0,686880.72,2019,12,23,0,2,Low,Good,0.0,Q3,2.0,-0.32120704123785354,-0.7325269842934797,0.051021323698515614,0.037247010380431184,0.07147233409550223,0.05501357250334816,-0.24804979281956682,-0.7889444133757472,0.662533321942109,0.9693812459502195,0.5155436407691911,-1.1765406774285434,-0.23256757518555907,-1.176541614584796,-0.23256772116313254,0.2384008390860061,6.75,1.3680686801050407e-06
CUST0419,48.0,Other,East,Primary,Salaried,1301015.3,231686.74,Car,740.8,11,97,0.2502,2019-04-12,0,0,1301015.3,2019,4,12,4,2,Low,Good,1.0,Q4,2.0,0.14222490179390257,-0.595551871872035,0.11633164138656475,0.060498777019669284,0.13537517865541496,0.077836253010507,0.6861281331996697,-0.594479949908092,0.2233035385155749,0.500199960015992,0.7998720204767238,-0.727561273987423,0.747060366774142,-0.7275619367005212,0.7470605839676759,0.17808148758896225,8.083333333333334,1.9231134330241925e-07
CUST0420,25.0,Other,South,Secondary,Salaried,319287.21,673415.66,Car,579.1,6,97,0.4704,2016-11-03,0,0,319287.21,2016,11,3,3,2,Low,Average,0.0,Q4,2.0,-0.5985966886098729,0.2951073946021411,0.011929486664741907,0.21168975655625746,0.033222947567287636,0.22623716701697114,-0.8072069449700473,0.6699948391651936,0.38553447261928553,0.6858571279792899,0.6800870511425463,0.697960861604286,-1.6736692575274528,0.6979613960584706,-1.6736693444093056,2.1091219407128774,8.083333333333334,1.4732816889220208e-06
CUST0421,62.0,Male,East,Post-Graduate,Salaried,1436317.15,333288.12,Business,577.9,11,60,0.7343,2023-11-25,0,0,1436317.15,2023,11,25,5,1,Low,Good,0.0,Q2,1.0,0.24432499725065268,-0.39069272299954544,0.13072035535098728,0.0952739784361152,0.1494538079506724,0.11196971580555806,0.8919397024155991,-0.3036400756588472,0.550603873774403,0.8569130644353603,0.576601510695958,-0.24947374203809242,0.8832248170648366,-0.24947392856094386,0.8832250705215724,0.23204354275098646,5.0,5.112380646572382e-07
CUST0422,56.0,Male,South,Graduate,Self-Employed,802746.61,331360.16,Home,483.3,11,65,0.2261,2017-02-15,1,0,802746.61,2017,2,15,2,1,Low,Good,0.0,Q2,1.0,-0.23377351073415886,-0.39458007418178537,0.06334311493376661,0.09461409372467867,0.08352858397881925,0.11132200855069255,-0.07180282620750436,-0.3091589735710368,0.20383840025620426,0.4754997371187496,0.8155941603458119,-0.2571635035871005,0.023486165548307975,-0.25716369803643824,0.023486116050052137,0.41278300757944025,5.416666666666667,2.8165799417078823e-07
CUST0423,47.0,Other,East,Post-Graduate,Self-Employed,600154.07,103425.77,Home,511.7,9,25,0.2248,2019-11-23,0,0,600154.07,2019,11,23,5,2,Low,Good,0.0,Q1,0.0,-0.3866518170753174,-0.8541648272055148,0.04179835328131447,0.01659877225970711,0.06244812374383638,0.034746375219947875,-0.37997221612228366,-0.9616344549540486,0.20277756536133695,0.4741307836451879,0.8164598301763553,-1.7602773891302428,-0.46382340111936987,-1.7602779595967433,-0.4638236212941682,0.17233203133988578,2.0833333333333335,3.745704832094199e-07
CUST0424,45.0,Other,North,Post-Graduate,Self-Employed,1156363.47,75880.68,Home,683.6,10,23,0.2852,2020-02-09,0,0,1156363.47,2020,2,9,6,2,Low,Good,0.0,Q1,0.0,0.03306922024931458,-0.9097040698124176,0.1009486011228856,0.007170887985063101,0.12032365133741746,0.02549247232314339,0.46609403815768846,-1.040483881130978,0.2509143482595664,0.5340411969127475,0.778089013383131,-2.1468947670798117,0.579666616388186,-2.146894227035761,0.579666780193347,0.06562009434628716,1.9166666666666667,2.466352556086885e-07
CUST0425,29.0,Male,West,Post-Graduate,Unemployed,962008.56,438902.78,Business,391.2,6,37,0.6727,2020-08-12,0,0,962008.56,2020,8,12,2,1,Low,Average,0.0,Q2,0.0,-0.11359289016150455,-0.17774158635103365,0.08027987259056261,0.13142280903299736,0.1001003452288674,0.14745145894449935,0.1704551462140769,-0.00131195341014587,0.514439087335826,0.820182906430023,0.5978358342799068,0.11772809683033697,0.30662329711420594,0.11772826643881018,0.3066233597463555,0.4562358364046158,3.0833333333333335,6.992661271122161e-07
CUST0426,27.0,Male,East,Secondary,Self-Employed,1173349.09,348477.66,Car,749.0,0,17,0.1129,2022-10-23,0,0,1173349.09,2022,10,23,6,1,Low,Poor,1.0,Q1,0.0,0.04588673474296043,-0.36006601068358446,0.10275494174341944,0.1004729168060779,0.12209106432792803,0.11707271340720421,0.49193135750184747,-0.2601591317631652,0.10696922099724239,0.33600595232822883,0.8985533291400845,-0.19033355634213608,0.6006875270866866,-0.19033368224467392,0.600687698045145,0.2969940173559089,1.4166666666666667,9.622029876888556e-08
CUST0427,30.0,Male,West,Secondary,Unemployed,585272.79,660777.84,Home,712.5,12,102,0.2227,2019-08-02,1,1,585272.79,2019,8,2,4,1,Low,Good,1.0,Q4,2.0,-0.39788137608370217,0.2696257225145795,0.040215799300386046,0.2073641978289568,0.06089967466824039,0.2219914317840387,-0.402608562844384,0.6338183425508306,0.20106152816800735,0.47191100855987667,0.8178621084485155,0.6720435918920842,-0.5078493587361708,0.6720441174635251,-0.5078495909696893,1.1290083039739467,8.5,3.8050632765620286e-07
CUST0428,29.0,Female,North,Graduate,Salaried,961340.32,554603.44,Home,446.3,0,90,0.5742,2015-06-21,1,0,961340.32,2015,6,21,6,0,Low,Poor,0.0,Q3,2.0,-0.11409715058209768,0.05554598052635792,0.08020880841649858,0.1710237844874225,0.1000308125266888,0.1863216413521876,0.1694386669640676,0.3298879319157681,0.45374720672621277,0.7577598564189053,0.6352432981832041,0.43346631297082966,0.305564376373118,0.4334667213201812,0.3055644385914388,0.5769064590986883,7.5,5.972910821008736e-07
CUST0429,53.0,Female,East,Post-Graduate,Self-Employed,682020.66,799583.85,Education,665.8,6,83,0.1015,2018-12-29,0,0,682020.66,2018,12,29,5,0,Low,Average,0.0,Q3,2.0,-0.3248744899085519,0.5495006717228114,0.05050447922676647,0.2548734635058916,0.07096662790528599,0.2686239654963218,-0.25544257107857476,1.0311586394389185,0.09667288726026077,0.31859064644147983,0.9078529278256923,0.9339073999393476,-0.24450930399466034,0.9339079767980386,-0.24450945417742825,1.1723748221938026,6.916666666666667,1.4882247115505269e-07
CUST0430,30.0,Female,North,Graduate,Unemployed,389167.94,388938.56,Business,583.2,10,29,0.0528,2022-02-26,0,1,389167.94,2022,2,26,5,0,Low,Good,0.0,Q1,0.0,-0.5458640082837178,-0.2784845839685643,0.019360972897894232,0.11432150771095219,0.040494281200582204,0.1306657435885293,-0.7009093392887156,-0.1443374463883083,0.051453281588915704,0.22978250586152116,0.9498480243161095,-0.044054901550375176,-1.2701702547349034,-0.044054881743950336,-1.2701705215126597,0.9994105886522924,2.4166666666666665,1.356740742826863e-07
CUST0431,42.0,Other,West,Secondary,Unemployed,829896.99,645470.28,Business,842.8,11,120,0.1404,2019-04-26,1,0,829896.99,2019,4,26,4,2,Low,Good,1.0,Q4,2.0,-0.21328556921904251,0.23876104613996182,0.06623042986586383,0.2021248646408217,0.08635367569223908,0.21684878480677316,-0.03050359554207894,0.5899995595238408,0.13137907805637988,0.3746998799039039,0.876885303402315,0.6400099808687637,0.07664310660611526,0.6400104943687179,0.07664307810669103,0.7777715641552092,10.0,1.691776228758222e-07
CUST0432,54.0,Male,South,Post-Graduate,Salaried,591752.8,461560.0,Car,793.0,1,66,0.6464,2017-09-13,1,0,591752.8,2017,9,13,2,1,Low,Poor,1.0,Q3,1.0,-0.39299149734545363,-0.13205776980231412,0.0409049178185482,0.13917771737220225,0.061573942304784614,0.15506325886207217,-0.3927516316447373,0.06354565989823112,0.49859108609764813,0.8039900496896712,0.6073858114674442,0.1853690756505305,-0.48850291546699115,0.1853693030988912,-0.4885031424959352,0.7799878597955091,5.5,1.092348020997957e-06
CUST0433,23.0,Male,East,Post-Graduate,Self-Employed,486488.85,407226.74,Home,582.63,8,86,0.7029,2016-01-06,0,0,486488.85,2016,1,6,2,1,Low,Average,0.0,Q3,2.0,-0.472424700536353,-0.241610075086629,0.029710592927090492,0.12058102055457907,0.050620861247840335,0.1368097439123359,-0.5528716797547015,-0.0919864648224324,0.5323326800504219,0.8383913167489272,0.5872335427799635,0.017349364145952968,-0.8420516506029603,0.017349442499163637,-0.8420519445415761,0.8370731209975316,7.166666666666667,1.4448429804711866e-06
CUST0434,43.0,Female,West,Post-Graduate,Unemployed,490616.09,115760.26,Other,815.5,11,19,0.5656,2016-06-05,0,0,490616.09,2016,6,5,6,0,Low,Good,1.0,Q1,0.0,-0.4693102449840237,-0.8292947602519337,0.030149505446191483,0.020820509938064804,0.051050314961685044,0.03889020530878061,-0.5465936152572037,-0.926326258150732,0.44826913709972943,0.7520638270785266,0.6387327542156362,-1.6182725835526204,-0.8263855959512137,-1.6182733571354508,-0.8263858883729476,0.23594876393067335,1.5833333333333333,1.1528362227174408e-06
CUST0435,49.0,Female,East,Secondary,Unemployed,1062865.61,2778543.04,Education,379.6,4,112,0.247,2022-08-17,1,0,1062865.61,2022,8,17,2,0,Low,Poor,0.0,Q4,2.0,-0.03748517668614384,4.539681664508454,0.09100554444017489,0.932213716435297,0.1105948729737818,0.9334646387705369,0.32387173088745336,6.69604470657686,0.2207406666978994,0.4969909455915671,0.801924619085806,2.701385161552781,0.4563685680638122,2.701383299119692,0.45636868781987516,2.614199776395061,9.333333333333334,2.3239062180212978e-07
CUST0436,60.0,Female,East,Primary,Self-Employed,1495903.19,408712.06,Business,460.3,6,12,0.933,2018-09-26,1,0,1495903.19,2018,9,26,2,0,Low,Average,0.0,Q1,0.0,0.2892892041102761,-0.23861522018403528,0.13705704982953756,0.12108940245025683,0.1556539431914868,0.13730874417157202,0.9825777564833236,-0.08773464971893784,0.6590732002261939,0.96591925128346,0.5173305742369374,0.022220226667233126,0.9380453781758948,0.022220309582711626,0.9380456440540099,0.2732209294907647,1.0,6.237034630563225e-07
CUST0437,33.0,Female,West,Graduate,Unemployed,1386089.28,66174.37,Business,672.8,5,101,0.4022,2015-10-22,0,0,1386089.28,2015,10,22,3,0,Low,Average,0.0,Q4,2.0,0.20642255673273494,-0.9292749300240853,0.12537885813958774,0.0038486999866278147,0.14422742293065693,0.022231591700633813,0.8155366322205228,-1.0682687594448768,0.33804243179073024,0.6341923998283171,0.7131650263871059,-2.3160391163839424,0.8346842379031395,-2.3160377550874536,0.8346844792750503,0.04774178038517114,8.416666666666666,2.901688987883955e-07
